"ESA_Population_Name","Brood_Year","Species","pNOB","pHOB","Total_Releases","Popfit","Best_Value","NOSAIJ","NOSAEJ","pHOSIJ","pHOSEJ","TSAIJ","TSAEJ","pHOS","pNOS","pNI","NOSA","TSA"
"Steelhead (Middle Columbia River DPS) Klickitat River - summer and winter",2016,"steelhead",NA,NA,0,"Same","Yes",3270,NA,NA,NA,NA,NA,NA,NA,NA,3270,NA
"Steelhead (Middle Columbia River DPS) Klickitat River - summer and winter",2017,"steelhead",NA,NA,0,"Same","Yes",544,NA,NA,NA,NA,NA,NA,NA,NA,544,NA
"Steelhead (Middle Columbia River DPS) Klickitat River - summer and winter",2018,"steelhead",NA,NA,0,"Same","Yes",1785,NA,NA,NA,NA,NA,NA,NA,NA,1785,NA
"Steelhead (Middle Columbia River DPS) Klickitat River - summer and winter",2019,"steelhead",NA,NA,0,"Same","Yes",1025,NA,NA,NA,NA,NA,NA,NA,NA,1025,NA
"Steelhead (Middle Columbia River DPS) Klickitat River - summer and winter",2020,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Middle Columbia River DPS) Klickitat River - summer and winter",2021,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Middle Columbia River DPS) Klickitat River - summer and winter",2022,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Middle Columbia River DPS) Klickitat River - summer and winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2010,"steelhead",NA,NA,123000,"Same","Yes",NA,NA,NA,NA,534,534,NA,NA,NA,NA,534
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2011,"steelhead",0,1,124000,"Same","Yes",NA,NA,NA,NA,442,442,NA,NA,NA,NA,442
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2012,"steelhead",0,1,110500,"Same","Yes",NA,NA,NA,NA,378,378,NA,NA,NA,NA,378
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2013,"steelhead",0,1,127025,"Same","Yes",NA,NA,NA,NA,784,784,NA,NA,NA,NA,784
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2014,"steelhead",0,1,95121,"Same","Yes",NA,NA,NA,NA,502,502,NA,NA,NA,NA,502
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2015,"steelhead",0,1,98432,"Same","Yes",NA,NA,NA,NA,1244,1244,NA,NA,NA,NA,1244
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2016,"steelhead",0,1,169787,"Same","Yes",NA,NA,NA,NA,754,754,NA,NA,NA,NA,754
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2017,"steelhead",0,1,147896,"Same","Yes",NA,NA,NA,NA,540,540,NA,NA,NA,NA,540
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2018,"steelhead",0,1,158461,"Same","Yes",NA,NA,NA,NA,432,432,NA,NA,NA,NA,432
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2019,"steelhead",0,1,161870,"Same","Yes",NA,NA,NA,NA,586,586,NA,NA,NA,NA,586
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2020,"steelhead",0,1,162995,"Same","Yes",NA,NA,NA,NA,370,370,NA,NA,NA,NA,370
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2021,"steelhead",0,1,166005,"Same","Yes",NA,NA,NA,NA,378,378,NA,NA,NA,NA,378
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2022,"steelhead",0,1,160288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Southwest Washington DPS) Elochoman River - winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2010,"steelhead",NA,NA,35000,"Same","Yes",NA,NA,NA,NA,422,422,NA,NA,NA,NA,422
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2011,"steelhead",0,1,45000,"Same","Yes",NA,NA,NA,NA,318,318,NA,NA,NA,NA,318
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2012,"steelhead",0,1,37500,"Same","Yes",NA,NA,NA,NA,488,488,NA,NA,NA,NA,488
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2013,"steelhead",0,1,40000,"Same","Yes",NA,NA,NA,NA,834,834,NA,NA,NA,NA,834
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2014,"steelhead",0,1,23500,"Same","Yes",NA,NA,NA,NA,386,386,NA,NA,NA,NA,386
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2015,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,950,950,NA,NA,NA,NA,950
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2016,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,1020,1020,NA,NA,NA,NA,1020
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2017,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,792,792,NA,NA,NA,NA,792
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2018,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,426,426,NA,NA,NA,NA,426
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2019,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,636,636,NA,NA,NA,NA,636
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2020,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,272,272,NA,NA,NA,NA,272
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2021,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,358,358,NA,NA,NA,NA,358
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2022,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Southwest Washington DPS) Grays and Chinook Rivers - winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2010,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,398,NA,NA,NA,NA,398
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2011,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,270,NA,NA,NA,NA,270
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2012,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,184,NA,NA,NA,NA,184
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2013,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,402,NA,NA,NA,NA,402
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2014,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,310,NA,NA,NA,NA,310
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2015,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,666,NA,NA,NA,NA,666
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2016,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,436,NA,NA,NA,NA,436
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2017,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,224,NA,NA,NA,NA,224
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2018,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,184,NA,NA,NA,NA,184
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2019,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,196,NA,NA,NA,NA,196
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2020,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,232,NA,NA,NA,NA,232
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2021,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,148,NA,NA,NA,NA,148
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2022,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Southwest Washington DPS) Mill Creek - winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
